id,popularity,budget,revenue,original_title,director,runtime,genres,release_date,vote_count,vote_average,release_year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Not specified,Romance,Science Fiction,TV Movie,Thriller,War,Western
9664,0.43545100000000003,60000000,17800000,Flyboys,Tony Bill,140,Action|Adventure|Drama|History|Romance,2006-09-22,179,6.1,2006,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13060,0.434986,0,0,Lifted,Gary Rydstrom,5,Animation|Family,2006-12-28,154,7.7,2006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,0.43450500000000003,0,60896147,My Super Ex-Girlfriend,Ivan Reitman,95,Fantasy|Drama|Action|Comedy|Crime,2006-06-20,257,4.9,2006,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7304,0.433874,15000000,9500000,Running Scared,Wayne Kramer,122,Action|Crime|Drama|Thriller,2006-01-06,174,6.8,2006,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46247,0.43018199999999995,0,0,No Time for Nuts,Chris Renaud|Mike Thurmeier,7,Adventure|Animation|Family,2006-10-23,26,7.4,2006,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,0.428237,0,8974829,Breaking and Entering,Anthony Minghella,129,Drama|Romance,2006-12-15,29,6.5,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61717,0.425339,6000000,0,Wendy Wu: Homecoming Warrior,John Laing,90,Action|Adventure|Family|TV Movie,2006-06-16,43,5.4,2006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1252,0.412369,0,0,Lonely Hearts,Todd Robinson,108,Drama|Thriller|Crime|Romance,2006-04-30,42,5.9,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10051,0.407429,0,0,Fauteuils d'orchestre,DaniÃ¨le Thompson,106,Romance|Comedy|Drama|Foreign,2006-02-15,19,6.2,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8588,0.406639,0,0,Shooting Dogs,Michael Caton-Jones,115,Drama|History,2006-03-08,16,6.5,2006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13668,0.405681,25000000,16158487,Catch and Release,Susannah Grant,111,Comedy|Drama|Romance,2006-10-20,58,6.0,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,0.405342,20000000,39143839,The Grudge 2,Takashi Shimizu,102,Horror|Thriller,2006-10-13,151,5.3,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10781,0.402934,16000000,0,The Texas Chainsaw Massacre: The Beginning,Jonathan Liebesman,91,Horror,2006-10-06,207,5.7,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15714,0.395831,0,0,Like Minds,Gregory J. Read,110,Mystery|Thriller|Crime|Horror,2006-08-10,16,6.6,2006,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
14458,0.389669,8000000,0,Altered,Eduardo SÃ¡nchez,88,Horror|Science Fiction|Thriller,2006-01-01,21,4.7,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5072,0.389212,0,0,Severance,Christopher Smith,96,Horror|Comedy|Thriller,2006-05-19,66,6.3,2006,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19167,0.38862399999999997,0,0,Second In Command,Simon Fellows,91,Action|Adventure|Thriller,2006-05-02,17,5.1,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12225,0.386756,0,2294291,Cashback,Sean Ellis,102,Drama|Comedy|Romance,2006-09-10,203,6.7,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13197,0.384988,8000000,143451,10th & Wolf,Robert Moresco,107,Action|Crime|Drama|Mystery|Thriller,2006-02-19,12,6.0,2006,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1590,0.381198,11000000,0,Copying Beethoven,Agnieszka Holland,104,Drama,2006-11-10,24,5.9,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9754,0.3804,45000000,82800000,Firewall,Richard Loncraine,105,Thriller,2006-02-10,145,5.4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13249,0.46306800000000004,18000000,1196307,Seraphim Falls,David Von Ancken,115,Western|Drama,2006-09-13,65,5.8,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2357,0.375934,0,580527,10 Items or Less,Brad Silberling,81,Comedy|Drama,2006-09-11,23,6.8,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14624,0.374486,0,0,The Ultimate Gift,Michael O. Sajbel,114,Romance|Drama|Family,2006-10-20,43,6.8,2006,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17028,0.374285,0,0,Eating Out 2: Sloppy Seconds,Phillip J. Bartell,79,Comedy|Romance,2006-01-01,17,5.7,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38580,0.371028,0,0,The Little Matchgirl,Roger Allers,7,Drama|Animation,2006-09-07,15,6.5,2006,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15213,0.370019,0,16627188,Everyone's Hero,Christopher Reeve|Colin Brady|Dan St. Pierre,88,Action|Adventure|Animation|Comedy|Drama,2006-09-15,30,5.6,2006,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13075,0.36789299999999997,2000000,622806,Sherrybaby,Laurie Collyer,96,Drama,2006-09-08,14,6.5,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13495,0.500077,24000000,23321954,Alatriste,AgustÃ­n DÃ­az Yanes,145,Action,2006-09-01,31,5.7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,0.8771909999999989,22000000,13405595,Tenacious D in The Pick of Destiny,Liam Lynch,93,Comedy|Music,2006-11-22,206,6.2,2006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,0.36194899999999997,0,16803753,Hollywoodland,Allen Coulter,126,Drama|Thriller|Crime,2006-08-31,37,6.1,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14609,0.36191100000000004,0,6700000,Ultimate Avengers,Curt Geda|Steven E. Gordon|Bob Richardson,72,Action|Animation|Science Fiction,2006-02-21,51,6.4,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9782,0.360617,0,0,The Night Listener,Patrick Stettner,91,Drama|Thriller,2006-02-12,15,4.7,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9895,0.360145,20000000,41237648,Man of the Year,Barry Levinson,115,Comedy|Drama|Romance|Thriller,2006-10-09,64,5.4,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19100,0.358059,0,0,Nos jours heureux,Olivier Nakache|Eric Toledano,103,Comedy|Family,2006-06-28,115,7.1,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9954,0.357462,20000000,37597471,The Covenant,Renny Harlin,97,Action|Adventure|Fantasy|Horror|Science Fiction,2006-09-08,164,5.2,2006,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
16774,0.357119,0,0,Hellboy Animated: Sword of Storms,Phil Weinstein|Tad Stones,73,TV Movie|Fantasy|Animation|Action|Thriller,2006-10-28,16,5.5,2006,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
10005,0.35581599999999997,0,0,Behind Enemy Lines II: Axis of Evil,James Dodson,96,Action|Adventure|Thriller,2006-10-17,21,4.7,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14542,0.310895,0,0,Jeff Dunham: Arguing with Myself,Manny Rodriguez,76,Comedy,2006-04-11,18,6.4,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9950,0.35186999999999996,0,0,Find Me Guilty,Sidney Lumet,125,Drama|Action|Comedy|Crime,2006-03-16,61,6.3,2006,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9841,0.350497,0,0,Rest Stop,John Shiban,80,Horror|Thriller,2006-10-07,28,5.0,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24180,0.345569,0,0,NapolÃ©on (et moi),Paolo VirzÃ¬,110,Comedy|War|History,2006-10-13,11,4.9,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8436,0.34202,0,0,La tourneuse de pages,Denis Dercourt|Rafaele Ravinet-Virbel,85,Drama|Music,2006-08-09,18,6.5,2006,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5393,0.340571,0,0,Happily N'Ever After,Paul Bolger|Yvette Kaplan|Greg Tiernan,75,Fantasy|Animation|Comedy|Science Fiction|Family,2006-09-14,55,4.4,2006,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14474,0.339084,5000000,0,The Oh in Ohio,Billy Kent,88,Comedy|Drama|Romance,2006-03-30,14,5.6,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9761,0.338476,150000,0,Elephants Dream,Bassam Kurdali,11,Animation|Science Fiction,2006-03-24,14,6.0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10053,0.33726799999999996,15000000,66966987,When a Stranger Calls,Simon West,87,Horror|Thriller,2006-02-03,123,5.4,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9672,0.33058200000000004,13000000,1151330,Infamous,Douglas McGrath,110,Drama,2006-11-16,24,5.5,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12795,0.32548499999999997,500000,745327,Another Gay Movie,Todd Stephens,92,Comedy|Romance,2006-04-28,28,5.1,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14219,0.323679,0,0,Skinwalkers,James Isaac,110,Fantasy|Action|Horror,2006-03-20,32,4.6,2006,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6641,0.44593599999999994,0,0,Love and Other Disasters,Alek Keshishian,91,Comedy|Romance,2006-09-09,54,5.7,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14194,0.32090799999999997,11000000,46396427,Dhoom 2,Sanjay Gadhvi,147,Drama|Action|Thriller|Crime,2006-11-24,43,6.5,2006,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9656,0.312729,9000000,21510851,Black Christmas,Glen Morgan,84,Horror|Thriller,2006-12-25,44,5.3,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5172,0.312609,13000000,11130889,The Astronaut Farmer,Michael Polish,104,Adventure|Comedy|Drama|Science Fiction,2006-10-15,49,6.2,2006,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10886,0.31006300000000003,8000000,0,La Sconosciuta,Giuseppe Tornatore,118,Drama|Mystery,2006-10-09,21,7.5,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8324,0.309824,0,0,Fast Food Nation,Richard Linklater,116,Comedy|Drama|Thriller,2006-05-16,51,5.7,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14453,0.308248,0,0,Slipp Jimmy Fri,Christopher Nielsen,86,Animation|Comedy|Foreign,2006-04-21,11,4.9,2006,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37924,0.30746,0,0,Sweeney Todd,David Moore,90,Drama|Horror|Thriller|Music,2006-01-03,18,6.4,2006,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
10288,0.30727899999999997,8000000,426224,Fido,Andrew Currie,91,Romance|Comedy|Drama|Horror,2006-09-07,61,6.7,2006,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10790,0.23103,0,0,The Abandoned,Nacho CerdÃ ,99,Horror|Thriller,2006-09-11,18,5.2,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13960,0.30357399999999896,20000000,21170563,ATL,Christian Robinson,105,Drama,2006-03-31,14,5.3,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7859,0.49022899999999997,700000,0,Half Nelson,Ryan Fleck,107,Drama,2006-08-11,117,6.2,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12526,0.300525,4000000,8059140,Bug,William Friedkin,102,Horror|Thriller,2006-05-19,61,5.6,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9650,0.298379,0,0,Hard Luck,Mario Van Peebles,101,Crime|Drama|Thriller,2006-08-22,12,5.3,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9697,0.298124,75000000,42285169,Lady in the Water,M. Night Shyamalan,110,Drama|Thriller|Fantasy|Mystery,2006-07-21,187,5.2,2006,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
18147,0.29743400000000003,26000000,0,Unaccompanied Minors,Paul Feig,90,Comedy|Family,2006-12-08,33,5.3,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13689,0.294825,0,0,Peaceful Warrior,Victor Salva,120,Drama|Romance,2006-03-30,35,7.3,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10961,0.29323899999999997,0,69136,Behind the Mask: The Rise of Leslie Vernon,Scott Glosserman,92,Comedy|Horror|Thriller,2006-01-01,41,6.6,2006,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19344,0.292225,900000,0,Loving Annabelle,Katherine Brooks,76,Drama|Romance,2006-03-08,27,6.6,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24624,0.288752,15000000,0,The Detonator,Po-Chih Leong,91,Action|Thriller,2006-04-25,20,4.4,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10118,0.287483,0,11449638,Material Girls,Martha Coolidge,97,Comedy|Drama|Romance,2006-08-18,83,4.8,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14823,0.224856,0,0,London to Brighton,Paul Andrew Williams,85,Action|Crime|Drama|Foreign|Thriller,2006-12-01,12,6.0,2006,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9766,0.282881,30000000,41480851,Gridiron Gang,Phil Joanou,125,Action|Adventure|Crime|Drama,2006-09-15,123,6.5,2006,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9786,0.28091,0,0,Art School Confidential,Terry Zwigoff,102,Comedy|Drama,2006-11-10,31,6.3,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,0.440741,0,4946225,Black Sheep,Jonathan King,87,Horror|Comedy,2006-09-09,88,5.5,2006,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10085,0.276246,0,0,Unrest,Jason Todd Ipson,88,Horror,2006-10-22,21,5.2,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2168,0.27621999999999997,850000,0,2:37,Murali K. Thalluri,91,Drama,2006-05-26,29,7.2,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13198,0.27574499999999996,0,0,Wristcutters: A Love Story,Goran Dukic,88,Comedy|Drama|Fantasy|Romance,2006-01-24,73,6.4,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18858,0.462229,0,0,Irresistible,Ann Turner,103,Drama|Mystery|Thriller,2006-04-18,16,5.6,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11404,0.275554,0,0,Driving Lessons,Jeremy Brock,98,Comedy|Drama|Foreign,2006-04-30,22,6.3,2006,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15077,0.27504,0,0,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,Johnnie To,92,Drama|Crime,2006-04-27,16,7.0,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10094,0.27403,0,0,Gone,Ringan Ledwidge,88,Crime|Drama|Horror|Mystery|Thriller,2006-10-26,14,5.1,2006,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1967,0.22724299999999997,0,0,Ask the Dust,Robert Towne,117,Drama|Romance,2006-02-02,23,5.2,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32740,0.272059,0,0,Krrish,Rakesh Roshan,154,Action|Science Fiction,2006-06-23,27,5.6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17287,0.15219100000000002,0,0,Poultrygeist: Night of the Chicken Dead,Lloyd Kaufman,103,Comedy|Horror,2006-12-26,13,5.1,2006,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18870,0.17116800000000001,7000000,0,Minotaur,Jonathan English,93,Horror|Adventure|Fantasy,2006-03-11,15,3.4,2006,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18925,0.206454,100000,10178331,Facing the Giants,Alex Kendrick,111,Drama,2006-09-29,41,6.8,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21427,0.269354,0,29326868,La Doublure,Francis Veber,85,Comedy,2006-03-29,75,6.1,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171,0.268801,0,3091922,The Ex,Jesse Peretz,90,Comedy|Romance,2006-12-01,31,5.0,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24801,0.267231,0,0,Cow Belles,Francine McDougall,90,TV Movie|Comedy|Family|Romance,2006-03-24,36,5.1,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
38163,0.267119,0,0,Bernard and Doris,Bob Balaban,103,Comedy|Drama,2006-09-01,10,6.2,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0.266131,8000000,0,See No Evil,Gregory Dark,84,Horror|Thriller,2006-05-19,67,4.7,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11910,0.260556,9364800,0,Hogfather,Vadim Jean,185,Drama|Fantasy,2006-12-18,18,6.9,2006,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36239,0.265613,100000,0,Slaughtered Vomit Dolls,Lucifer Valentine,71,Horror,2006-01-01,15,3.0,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134777,0.265388,0,0,The Lost Room,Craig R. Baxley|Michael W. Watkins,270,Action|Fantasy|Mystery,2006-12-09,28,7.2,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1919,0.265007,0,0,Away from Her,Sarah Polley,110,Drama|Romance,2006-09-11,24,6.6,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11705,0.263646,0,1128345,Red Road,Andrea Arnold,105,Drama|Thriller,2006-05-20,19,6.1,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8618,0.326984,4000000,13401952,The History Boys,Nicholas Hytner,109,Comedy|Drama,2006-10-02,27,5.6,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16808,0.26324200000000003,0,0,PokÃ©mon Ranger and the Temple of the Sea,Kunihiko Yuyama,107,Animation|Family|Foreign,2006-07-15,10,5.7,2006,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14055,0.257326,0,210128,Starter for 10,Tom Vaughan,92,Drama|Comedy|Romance,2006-09-13,60,6.7,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26594,0.257275,0,0,The Secret,Drew Heriot,90,Documentary,2006-03-26,31,5.4,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16727,0.254596,12000000,20138836,The Namesake,Mira Nair,122,Drama,2006-09-02,23,7.0,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31933,0.25265,0,0,The Land Before Time XII: The Great Day of the Flyers,Charles Grosvenor,77,Animation|Family|Science Fiction,2006-02-27,11,6.5,2006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1781,0.251388,1000000,46243000,An Inconvenient Truth,Davis Guggenheim,100,Documentary,2006-01-24,130,6.5,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9809,0.24994899999999998,4000000,4630045,Let's Go to Prison,Bob Odenkirk,84,Comedy|Crime,2006-11-17,36,5.4,2006,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10958,0.34116799999999997,0,0,Flight 93,Peter Markle,89,Drama,2006-01-30,19,6.2,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0.247029,0,849055,Inland Empire,David Lynch,172,Horror|Drama|Mystery|Thriller,2006-09-06,88,6.8,2006,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
11494,0.24669000000000002,0,0,Wilderness,Michael J. Bassett,94,Horror|Action|Thriller,2006-08-11,21,6.1,2006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9773,0.245865,0,0,Alien Autopsy,Jonny Campbell,95,Comedy|Science Fiction,2006-04-07,23,5.5,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26655,0.241377,5000000,0,Like Mike 2: Streetball,David Nelson,96,Comedy|Drama|Family,2006-06-06,10,3.8,2006,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14930,0.23813099999999998,0,0,Relative Strangers,Greg Glienna,84,Comedy,2006-05-01,11,5.4,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13754,0.238102,0,0,Tekkon kinkurÃ®to,Michael Arias,103,Action|Adventure|Animation,2006-12-11,43,7.5,2006,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14761,0.237683,0,163000,Cocaine Cowboys,Billy Corben,118,Action|Documentary,2006-04-26,26,7.1,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34204,0.235116,0,0,Return to Halloweentown,David Jackson,88,Adventure|Comedy|Family|Fantasy|TV Movie,2006-01-01,36,5.2,2006,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
13002,0.234789,0,0,Barbie in the 12 Dancing Princesses,Greg Richardson,83,Animation|Family,2006-09-19,60,6.8,2006,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9834,0.232213,0,0,The Net 2.0,Charles Winkler,95,Action|Drama|Thriller,2006-02-15,12,5.0,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11798,0.225633,2380000,8176544,This Is England,Shane Meadows,101,Drama|Crime,2006-09-12,187,7.1,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21141,0.222458,0,0,Simon Says,William Dear,87,Horror|Thriller,2006-01-01,12,5.7,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14938,0.22004899999999997,0,0,The Alibi,Matt Checkowski|Kurt Mattila,90,Romance|Comedy|Drama,2006-01-12,16,5.3,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14872,0.21872199999999997,3000000,0,The Cutting Edge: Going for the Gold,Sean McNamara,98,Comedy|Drama|Romance,2006-02-07,12,5.8,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7861,0.21820100000000003,0,0,Outsourced,John Jeffcoat,102,Comedy|Drama|Romance,2006-09-12,27,6.1,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15495,0.21735,0,0,The Hamiltons,Mitchell Altieri|Phil Flores,86,Drama|Horror|Thriller,2006-11-19,31,4.9,2006,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9842,0.5339659999999989,20000000,17807569,School for Scoundrels,Todd Phillips,100,Comedy|Drama|Romance,2006-09-29,53,5.5,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8194,0.210808,0,516139,A Guide To Recognizing Your Saints,Dito Montiel,104,Crime|Drama,2006-09-29,55,6.7,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13275,0.209369,26000000,17496992,Annapolis,Justin Lin,108,Drama,2006-01-27,56,5.8,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,0.20921599999999999,0,0,Attack Force,Michael Keusch,94,Action|Thriller,2006-12-05,14,6.3,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,0.20754,14500000,22963701,IndigÃ¨nes,Rachid Bouchareb,128,Drama|History|War,2006-05-25,52,6.7,2006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13162,0.207312,0,834457,Blind Dating,James Keach,99,Comedy,2006-07-28,26,6.3,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13529,0.23985399999999998,0,0,Daft Punk's Electroma,Thomas Bangalter|Guy-Manuel de Homem-Christo,74,Science Fiction,2006-03-24,15,6.7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31047,0.22354200000000002,0,0,Jesse Stone: Night Passage,Robert Harmon,89,Drama|Thriller|Crime,2006-01-15,13,6.3,2006,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13728,0.201755,0,0,EnfermÃ©s dehors,Albert Dupontel,78,Comedy,2006-04-05,20,5.9,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13364,0.200935,0,201275,Deliver Us from Evil,Amy Berg,101,Crime|Documentary,2006-06-24,26,7.2,2006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
